District_Name,Crop_Year,Season,Temperature_Avg,Temperature_Min,Temperature_Max,Rainfall_Precipitation,Relative_Humidity,Solar_Radiation,Wind_Speed,Soil_Moisture
TIRUNELVELI,2013,Summer,31.97,26.09,37.84,100.37,47.07,25.16,8.74,12.66
TIRUPPUR,1997,Kharif,28.62,23.93,33.31,290.38,59.75,18.5,12.01,21.99
TIRUPPUR,1997,Rabi,25.75,20.53,30.97,469.49,78.51,15.22,13.91,23.52
TIRUPPUR,1997,Whole Year,29.5,22.5,36.5,671.44,64.0,21.51,12.44,22.0
TIRUPPUR,1997,Summer,33.27,25.88,40.65,63.12,39.74,26.1,11.88,11.8
TIRUPPUR,1998,Kharif,29.72,22.59,36.85,201.97,70.83,18.27,17.99,18.82
TIRUPPUR,1998,Rabi,25.95,20.34,31.56,315.64,76.32,16.03,9.74,23.59
TIRUPPUR,1998,Whole Year,29.5,22.5,36.5,781.65,64.0,19.51,13.49,22.0
TIRUPPUR,1998,Summer,32.27,25.42,39.11,50.12,43.46,23.05,11.19,13.67
TIRUPPUR,1999,Kharif,28.4,23.31,33.48,288.82,73.71,18.12,16.76,24.86
TIRUPPUR,1999,Rabi,26.44,21.45,31.43,393.77,75.97,18.69,13.24,24.89
TIRUPPUR,1999,Whole Year,29.5,22.5,36.5,610.57,64.0,19.31,13.84,22.0
TIRUPPUR,1999,Summer,32.5,24.09,40.92,85.05,49.89,25.72,9.51,14.07
TIRUPPUR,2000,Kharif,29.58,22.78,36.38,270.26,73.84,19.1,15.38,25.76
TIRUPPUR,2000,Rabi,25.56,20.24,30.87,377.71,74.05,15.76,12.58,24.35
TIRUPPUR,2000,Whole Year,29.5,22.5,36.5,815.65,64.0,19.64,11.51,22.0
TIRUPPUR,2000,Summer,33.29,24.61,41.97,36.01,44.47,22.69,11.1,14.49
TIRUPPUR,2001,Kharif,29.5,22.22,36.78,263.06,69.0,19.58,16.43,22.36
TIRUPPUR,2001,Rabi,25.37,20.34,30.4,447.67,73.83,17.56,12.02,24.41
TIRUPPUR,2001,Whole Year,29.5,22.5,36.5,804.96,64.0,21.5,11.58,22.0
TIRUPPUR,2001,Summer,30.58,24.2,36.97,45.93,53.34,23.79,11.99,11.86
TIRUPPUR,2002,Kharif,30.36,23.16,37.55,126.0,56.31,20.67,13.87,15.83
TIRUPPUR,2002,Rabi,27.3,21.58,33.01,237.12,64.02,17.45,13.75,19.62
TIRUPPUR,2002,Whole Year,30.4,22.5,38.3,470.97,56.0,19.53,12.92,14.3
TIRUPPUR,2002,Summer,34.31,25.11,43.51,35.72,42.74,23.41,8.6,6.91
TIRUPPUR,2003,Kharif,29.3,22.46,36.15,141.24,59.94,20.32,10.18,13.75
TIRUPPUR,2003,Rabi,27.99,21.89,34.1,283.2,66.0,17.23,13.07,14.41
TIRUPPUR,2003,Whole Year,30.4,22.5,38.3,373.65,56.0,20.96,12.71,14.3
TIRUPPUR,2003,Summer,34.09,24.75,43.44,26.64,37.67,26.3,11.5,5.85
TIRUPPUR,2004,Kharif,29.63,23.3,35.96,201.75,71.94,20.51,10.69,22.59
TIRUPPUR,2004,Rabi,25.81,20.52,31.1,351.83,77.91,16.3,13.77,28.05
TIRUPPUR,2004,Whole Year,29.5,22.5,36.5,834.05,64.0,19.63,11.46,22.0
TIRUPPUR,2004,Summer,30.69,24.87,36.51,51.4,41.09,22.23,10.21,15.33
TIRUPPUR,2005,Kharif,28.58,22.95,34.21,302.68,67.12,18.53,11.71,24.59
TIRUPPUR,2005,Rabi,25.63,20.22,31.03,478.65,75.45,15.92,10.83,28.26
TIRUPPUR,2005,Whole Year,29.5,22.5,36.5,769.53,64.0,19.74,12.24,22.0
TIRUPPUR,2005,Summer,32.04,25.33,38.75,63.53,45.29,25.21,8.91,13.76
TIRUPPUR,2006,Kharif,28.86,23.97,33.75,369.77,60.3,21.31,17.33,26.26
TIRUPPUR,2006,Rabi,26.11,19.26,32.95,328.35,72.3,15.48,9.21,27.75
TIRUPPUR,2006,Whole Year,29.5,22.5,36.5,671.37,64.0,20.02,12.23,22.0
TIRUPPUR,2006,Summer,31.06,25.79,36.34,72.77,42.15,23.73,9.97,10.37
TIRUPPUR,2007,Kharif,28.21,23.26,33.15,248.88,59.25,20.12,14.16,23.06
TIRUPPUR,2007,Rabi,25.8,20.98,30.62,351.83,77.7,18.93,9.88,30.57
TIRUPPUR,2007,Whole Year,29.5,22.5,36.5,701.15,64.0,20.84,13.02,22.0
TIRUPPUR,2007,Summer,31.27,25.28,37.25,36.16,41.42,26.21,7.64,13.38
TIRUPPUR,2008,Kharif,30.22,23.93,36.5,349.66,70.62,22.12,14.83,20.0
TIRUPPUR,2008,Rabi,24.84,19.26,30.42,296.4,73.33,16.99,8.58,28.7
TIRUPPUR,2008,Whole Year,29.5,22.5,36.5,615.54,64.0,20.96,11.26,22.0
TIRUPPUR,2008,Summer,31.08,24.38,37.77,75.1,50.22,24.58,9.43,11.13
TIRUPPUR,2009,Kharif,29.28,23.98,34.59,222.05,62.38,21.44,14.57,23.34
TIRUPPUR,2009,Rabi,25.33,20.31,30.36,281.75,74.43,16.63,10.78,29.74
TIRUPPUR,2009,Whole Year,29.5,22.5,36.5,629.33,64.0,21.73,13.29,22.0
TIRUPPUR,2009,Summer,32.02,24.2,39.85,77.0,39.13,24.12,11.31,14.76
TIRUPPUR,2010,Kharif,29.08,23.38,34.77,390.95,69.24,19.61,13.05,28.04
TIRUPPUR,2010,Rabi,26.33,21.24,31.42,559.41,80.24,16.52,8.94,36.56
TIRUPPUR,2010,Whole Year,29.5,22.5,36.5,940.24,69.0,21.91,10.26,27.5
TIRUPPUR,2010,Summer,30.85,25.65,36.05,29.89,53.22,22.89,7.19,12.86
TIRUPPUR,2011,Kharif,29.24,22.54,35.94,295.69,78.05,18.8,10.71,25.17
TIRUPPUR,2011,Rabi,26.74,21.58,31.9,363.64,80.34,16.11,9.49,37.37
TIRUPPUR,2011,Whole Year,29.5,22.5,36.5,829.05,69.0,21.59,10.52,27.5
TIRUPPUR,2011,Summer,32.95,24.02,41.89,96.83,45.98,25.7,10.15,17.67
TIRUPPUR,2012,Kharif,29.56,22.74,36.37,363.26,70.3,22.82,13.59,26.84
TIRUPPUR,2012,Rabi,25.71,21.32,30.09,272.91,70.6,18.3,10.41,24.05
TIRUPPUR,2012,Whole Year,29.5,22.5,36.5,809.93,64.0,19.61,9.39,22.0
TIRUPPUR,2012,Summer,30.74,25.07,36.42,36.56,43.49,23.69,7.44,11.46
TIRUPPUR,2013,Kharif,28.49,22.97,34.0,231.13,70.43,18.34,17.65,18.77
TIRUPPUR,2013,Rabi,25.22,20.05,30.4,374.27,70.87,15.14,13.16,25.73
TIRUPPUR,2013,Whole Year,29.5,22.5,36.5,655.26,64.0,21.84,9.41,22.0
TIRUPPUR,2013,Summer,31.18,25.3,37.06,85.79,45.81,25.65,7.82,10.81
TIRUVANNAMALAI,1997,Kharif,29.24,23.76,34.71,368.01,78.97,22.65,12.84,26.41
TIRUVANNAMALAI,1997,Rabi,28.17,22.4,33.94,469.82,77.06,18.38,10.52,31.36
TIRUVANNAMALAI,1997,Whole Year,30.5,23.5,37.5,1046.43,70.0,19.93,11.89,25.0
TIRUVANNAMALAI,1997,Summer,32.65,26.89,38.41,34.33,50.34,23.15,10.8,15.71
TIRUVANNAMALAI,1998,Kharif,28.98,23.43,34.53,373.75,75.19,19.61,12.08,28.43
TIRUVANNAMALAI,1998,Rabi,26.85,21.95,31.75,483.13,81.2,18.11,8.25,26.74
TIRUVANNAMALAI,1998,Whole Year,30.5,23.5,37.5,1022.03,70.0,20.6,13.03,25.0
TIRUVANNAMALAI,1998,Summer,32.93,26.1,39.76,55.43,49.63,24.66,8.96,11.41
TIRUVANNAMALAI,1999,Kharif,29.68,25.0,34.37,281.41,73.54,21.8,13.66,25.39
TIRUVANNAMALAI,1999,Rabi,28.15,22.6,33.7,536.38,79.17,15.39,13.08,26.7
TIRUVANNAMALAI,1999,Whole Year,30.5,23.5,37.5,983.8,70.0,20.02,13.3,25.0
TIRUVANNAMALAI,1999,Summer,32.1,25.83,38.36,23.2,56.81,23.64,10.54,11.62
TIRUVANNAMALAI,2000,Kharif,30.11,24.48,35.74,267.08,76.53,18.39,15.9,23.93
TIRUVANNAMALAI,2000,Rabi,26.93,21.62,32.23,387.41,77.56,18.8,9.83,26.83
TIRUVANNAMALAI,2000,Whole Year,30.5,23.5,37.5,828.18,70.0,21.09,10.54,25.0
TIRUVANNAMALAI,2000,Summer,33.07,26.66,39.49,32.46,54.02,25.88,8.86,13.86
TIRUVANNAMALAI,2001,Kharif,29.74,23.42,36.06,268.06,68.22,22.47,16.42,28.86
TIRUVANNAMALAI,2001,Rabi,26.71,21.36,32.06,523.77,81.63,17.57,11.02,27.59
TIRUVANNAMALAI,2001,Whole Year,30.5,23.5,37.5,896.24,70.0,20.54,10.08,25.0
TIRUVANNAMALAI,2001,Summer,34.15,26.54,41.75,50.32,45.39,23.96,10.04,13.78
TIRUVANNAMALAI,2002,Kharif,31.69,24.01,39.36,166.88,62.19,19.43,12.61,19.74
TIRUVANNAMALAI,2002,Rabi,28.22,22.79,33.65,322.29,69.39,18.33,9.98,16.99
TIRUVANNAMALAI,2002,Whole Year,31.4,23.5,39.3,556.24,62.0,20.53,9.2,16.25
TIRUVANNAMALAI,2002,Summer,32.61,25.56,39.65,24.56,43.56,26.01,7.1,10.51
TIRUVANNAMALAI,2003,Kharif,29.97,23.49,36.45,203.98,70.59,18.73,10.89,18.59
TIRUVANNAMALAI,2003,Rabi,27.62,21.59,33.65,217.35,74.22,16.76,9.44,22.38
TIRUVANNAMALAI,2003,Whole Year,31.4,23.5,39.3,565.48,62.0,20.06,12.6,16.25
TIRUVANNAMALAI,2003,Summer,32.43,26.01,38.86,57.79,51.0,26.45,8.75,9.06
TIRUVANNAMALAI,2004,Kharif,29.04,23.0,35.08,359.76,76.32,20.33,12.67,22.46
TIRUVANNAMALAI,2004,Rabi,27.06,21.46,32.66,381.09,78.34,16.19,10.56,32.98
TIRUVANNAMALAI,2004,Whole Year,30.5,23.5,37.5,858.39,70.0,19.82,13.2,25.0
TIRUVANNAMALAI,2004,Summer,33.57,25.38,41.76,87.68,46.67,25.21,7.85,10.25
TIRUVANNAMALAI,2005,Kharif,30.05,24.64,35.46,269.29,76.36,21.21,15.74,22.21
TIRUVANNAMALAI,2005,Rabi,27.2,22.01,32.38,495.39,83.03,18.91,8.49,31.42
TIRUVANNAMALAI,2005,Whole Year,30.5,23.5,37.5,785.63,70.0,19.9,12.86,25.0
TIRUVANNAMALAI,2005,Summer,32.59,25.01,40.16,53.27,56.79,25.52,11.52,16.36
TIRUVANNAMALAI,2006,Kharif,30.17,23.98,36.36,442.33,78.93,22.7,15.52,23.17
TIRUVANNAMALAI,2006,Rabi,26.93,22.06,31.8,362.74,77.51,18.48,12.62,25.44
TIRUVANNAMALAI,2006,Whole Year,30.5,23.5,37.5,790.36,70.0,21.95,10.13,25.0
TIRUVANNAMALAI,2006,Summer,31.98,25.73,38.23,42.72,52.52,24.19,10.23,11.26
TIRUVANNAMALAI,2007,Kharif,30.49,24.47,36.5,279.11,78.64,18.89,13.51,22.34
TIRUVANNAMALAI,2007,Rabi,26.46,20.95,31.98,331.88,80.93,18.92,13.23,32.03
TIRUVANNAMALAI,2007,Whole Year,30.5,23.5,37.5,740.65,70.0,21.58,13.48,25.0
TIRUVANNAMALAI,2007,Summer,32.33,26.92,37.73,61.95,53.97,23.32,7.99,14.12
TIRUVANNAMALAI,2008,Kharif,30.6,23.46,37.75,324.08,75.55,21.94,13.82,30.46
TIRUVANNAMALAI,2008,Rabi,28.32,22.93,33.7,585.01,76.37,16.76,11.1,29.02
TIRUVANNAMALAI,2008,Whole Year,30.5,23.5,37.5,1065.56,70.0,21.14,9.62,25.0
TIRUVANNAMALAI,2008,Summer,31.21,25.15,37.28,74.69,52.16,22.33,10.48,17.22
TIRUVANNAMALAI,2009,Kharif,30.07,24.08,36.06,342.36,78.13,22.64,13.18,30.16
TIRUVANNAMALAI,2009,Rabi,27.38,22.39,32.37,386.99,77.24,18.43,12.29,25.67
TIRUVANNAMALAI,2009,Whole Year,30.5,23.5,37.5,1014.73,70.0,20.72,12.93,25.0
TIRUVANNAMALAI,2009,Summer,32.54,25.81,39.26,65.8,57.88,23.4,7.11,13.05
TIRUVANNAMALAI,2010,Kharif,30.73,24.82,36.64,596.82,81.11,19.04,14.06,35.46
TIRUVANNAMALAI,2010,Rabi,26.22,20.58,31.85,593.57,81.04,17.91,10.61,31.77
TIRUVANNAMALAI,2010,Whole Year,30.5,23.5,37.5,1210.07,75.0,21.37,9.22,31.25
TIRUVANNAMALAI,2010,Summer,33.04,26.19,39.89,143.47,61.72,25.69,7.73,21.54
TIRUVANNAMALAI,2011,Kharif,29.48,24.39,34.58,444.46,70.23,18.54,13.97,38.32
TIRUVANNAMALAI,2011,Rabi,27.32,21.67,32.98,686.0,80.37,16.29,13.98,31.34
TIRUVANNAMALAI,2011,Whole Year,30.5,23.5,37.5,1181.73,75.0,21.51,10.44,31.25
TIRUVANNAMALAI,2011,Summer,32.46,25.01,39.92,133.65,57.08,23.79,10.55,21.48
TIRUVANNAMALAI,2012,Kharif,30.85,24.25,37.46,403.24,70.68,18.28,12.49,29.56
TIRUVANNAMALAI,2012,Rabi,27.72,22.71,32.72,467.34,81.62,18.76,12.51,30.11
TIRUVANNAMALAI,2012,Whole Year,30.5,23.5,37.5,1041.57,70.0,21.11,13.48,25.0
TIRUVANNAMALAI,2012,Summer,33.53,25.55,41.52,29.5,59.94,26.3,8.26,11.24
TIRUVANNAMALAI,2013,Kharif,30.82,24.68,36.95,267.84,74.92,20.86,11.18,22.6
TIRUVANNAMALAI,2013,Rabi,27.19,22.6,31.78,507.51,77.07,17.64,13.83,33.62
TIRUVANNAMALAI,2013,Whole Year,30.5,23.5,37.5,1029.69,70.0,21.85,12.06,25.0
TIRUVANNAMALAI,2013,Summer,33.55,25.46,41.64,108.15,50.29,23.23,7.98,12.3
TUTICORIN,1997,Kharif,32.05,25.48,38.63,216.2,72.9,22.91,16.06,15.75
TUTICORIN,1997,Rabi,29.47,23.12,35.81,286.75,75.85,15.91,13.28,24.26
TUTICORIN,1997,Whole Year,32.5,25.5,39.5,614.76,65.0,20.05,9.0,18.0
TUTICORIN,1997,Summer,36.03,28.37,43.69,17.39,51.96,25.29,10.24,12.53
TUTICORIN,1998,Kharif,31.38,26.22,36.53,285.7,61.19,18.58,14.54,18.7
TUTICORIN,1998,Rabi,29.32,24.21,34.43,408.04,77.25,16.82,9.87,22.19
TUTICORIN,1998,Whole Year,32.5,25.5,39.5,520.75,65.0,21.2,13.01,18.0
TUTICORIN,1998,Summer,35.09,28.76,41.42,24.65,40.77,25.72,7.1,12.44
TUTICORIN,1999,Kharif,31.53,26.72,36.34,187.09,71.86,22.63,10.76,22.38
TUTICORIN,1999,Rabi,29.54,24.05,35.04,433.8,70.08,17.19,11.94,20.67
TUTICORIN,1999,Whole Year,32.5,25.5,39.5,548.59,65.0,20.86,9.24,18.0
TUTICORIN,1999,Summer,34.46,27.15,41.77,72.4,42.45,22.02,9.3,11.99
TUTICORIN,2000,Kharif,31.77,26.26,37.29,288.95,70.58,21.22,12.91,15.76
TUTICORIN,2000,Rabi,28.09,22.23,33.95,392.17,73.52,16.98,10.24,18.59
TUTICORIN,2000,Whole Year,32.5,25.5,39.5,605.66,65.0,21.87,9.55,18.0
TUTICORIN,2000,Summer,36.35,27.89,44.81,16.88,53.96,26.09,10.68,10.14
TUTICORIN,2001,Kharif,32.91,25.93,39.9,185.27,64.06,19.58,10.96,17.87
TUTICORIN,2001,Rabi,29.88,23.89,35.88,314.94,79.35,18.24,12.42,20.38
TUTICORIN,2001,Whole Year,32.5,25.5,39.5,631.01,65.0,19.13,10.89,18.0
TUTICORIN,2001,Summer,35.47,27.26,43.69,66.04,51.68,22.95,10.32,10.72
TUTICORIN,2002,Kharif,33.64,26.61,40.68,144.41,65.3,19.82,11.84,10.86
TUTICORIN,2002,Rabi,29.84,22.31,37.38,186.85,64.41,16.14,10.31,11.91
TUTICORIN,2002,Whole Year,33.4,25.5,41.3,322.5,57.0,21.78,12.83,11.7
TUTICORIN,2002,Summer,35.52,27.37,43.67,23.02,45.62,24.51,10.72,5.37
TUTICORIN,2003,Kharif,33.87,26.22,41.51,188.18,63.97,18.2,11.32,11.38
TUTICORIN,2003,Rabi,29.64,24.09,35.19,168.97,66.28,15.2,10.42,14.02
TUTICORIN,2003,Whole Year,33.4,25.5,41.3,318.39,57.0,21.02,9.4,11.7
TUTICORIN,2003,Summer,37.23,27.7,46.76,11.63,42.92,22.58,8.85,7.61
TUTICORIN,2004,Kharif,32.25,25.14,39.36,289.81,70.76,18.6,11.99,17.92
TUTICORIN,2004,Rabi,30.16,24.85,35.46,274.24,70.52,15.29,13.82,24.57
TUTICORIN,2004,Whole Year,32.5,25.5,39.5,769.27,65.0,21.87,13.0,18.0
TUTICORIN,2004,Summer,34.7,28.45,40.95,40.68,43.22,26.17,9.2,8.83
TUTICORIN,2005,Kharif,31.77,26.51,37.03,183.07,63.51,19.47,16.2,19.25
TUTICORIN,2005,Rabi,29.4,24.01,34.79,390.57,76.1,15.28,9.45,20.06
TUTICORIN,2005,Whole Year,32.5,25.5,39.5,614.36,65.0,19.07,12.72,18.0
TUTICORIN,2005,Summer,36.22,28.06,44.38,47.9,40.18,25.15,11.43,12.46
TUTICORIN,2006,Kharif,32.29,26.06,38.53,324.59,68.63,18.26,15.58,22.04
TUTICORIN,2006,Rabi,29.02,22.66,35.37,235.71,77.37,15.13,13.58,24.58
TUTICORIN,2006,Whole Year,32.5,25.5,39.5,774.87,65.0,19.91,11.7,18.0
TUTICORIN,2006,Summer,35.09,27.84,42.34,41.32,40.2,25.99,10.05,10.7
TUTICORIN,2007,Kharif,31.99,25.57,38.41,292.37,72.25,22.89,16.79,16.23
TUTICORIN,2007,Rabi,29.13,23.36,34.9,276.44,74.76,18.73,9.55,20.28
TUTICORIN,2007,Whole Year,32.5,25.5,39.5,756.16,65.0,19.28,13.4,18.0
TUTICORIN,2007,Summer,35.19,28.39,41.99,55.71,45.3,26.41,7.17,11.0
TUTICORIN,2008,Kharif,31.83,25.31,38.35,334.21,66.26,21.75,15.49,15.53
TUTICORIN,2008,Rabi,28.56,23.34,33.78,333.88,78.84,17.52,11.56,22.84
TUTICORIN,2008,Whole Year,32.5,25.5,39.5,657.36,65.0,20.34,10.87,18.0
TUTICORIN,2008,Summer,35.63,27.6,43.65,42.01,54.34,24.44,9.87,9.79
TUTICORIN,2009,Kharif,32.93,26.28,39.58,257.05,71.98,21.19,16.3,21.62
TUTICORIN,2009,Rabi,29.88,24.27,35.49,375.89,75.61,17.18,9.87,21.89
TUTICORIN,2009,Whole Year,32.5,25.5,39.5,619.93,65.0,21.67,11.91,18.0
TUTICORIN,2009,Summer,34.13,28.4,39.87,58.9,45.03,23.62,7.81,11.07
TUTICORIN,2010,Kharif,32.95,26.46,39.45,383.88,78.39,22.92,12.73,23.66
TUTICORIN,2010,Rabi,28.51,23.79,33.23,398.9,79.44,15.69,13.3,25.13
TUTICORIN,2010,Whole Year,32.5,25.5,39.5,932.4,70.0,19.23,9.15,22.5
TUTICORIN,2010,Summer,33.37,27.01,39.74,82.41,50.93,24.04,7.18,11.22
TUTICORIN,2011,Kharif,32.41,25.2,39.62,358.22,73.62,20.13,16.2,27.07
TUTICORIN,2011,Rabi,28.7,22.82,34.58,464.09,77.2,18.96,13.62,31.11
TUTICORIN,2011,Whole Year,32.5,25.5,39.5,732.39,70.0,20.96,12.28,22.5
TUTICORIN,2011,Summer,36.24,28.29,44.19,83.74,49.21,22.13,11.95,13.85
TUTICORIN,2012,Kharif,30.7,25.06,36.35,290.32,71.17,18.32,10.52,20.79
TUTICORIN,2012,Rabi,29.17,22.61,35.73,387.01,72.4,18.87,9.6,23.24
TUTICORIN,2012,Whole Year,32.5,25.5,39.5,657.64,65.0,19.37,13.64,18.0
TUTICORIN,2012,Summer,33.69,27.82,39.55,39.52,43.53,24.78,8.12,10.27
TUTICORIN,2013,Kharif,32.25,26.38,38.11,231.6,67.44,22.21,11.7,15.31
TUTICORIN,2013,Rabi,30.03,24.54,35.53,309.05,77.4,15.12,8.88,22.1
TUTICORIN,2013,Whole Year,32.5,25.5,39.5,707.28,65.0,21.36,12.22,18.0
TUTICORIN,2013,Summer,33.74,27.49,39.99,56.67,48.62,26.12,10.08,10.13
VELLORE,1997,Kharif,30.58,23.84,37.33,260.09,77.9,18.15,14.66,26.28
VELLORE,1997,Rabi,26.64,21.89,31.39,347.47,82.42,15.45,12.12,34.9
VELLORE,1997,Whole Year,30.5,23.5,37.5,986.93,70.0,19.23,11.71,25.0
VELLORE,1997,Summer,34.03,25.33,42.73,86.35,55.35,23.13,10.92,15.7
VELLORE,1998,Kharif,29.19,24.03,34.35,405.99,73.86,18.06,15.14,22.57
VELLORE,1998,Rabi,26.77,20.52,33.02,325.1,80.32,18.22,12.98,25.85
VELLORE,1998,Whole Year,30.5,23.5,37.5,765.04,70.0,21.32,10.16,25.0
VELLORE,1998,Summer,33.23,25.81,40.65,77.7,54.93,22.18,9.69,13.86
VELLORE,1999,Kharif,29.63,24.13,35.12,443.74,70.55,18.63,16.06,27.61
VELLORE,1999,Rabi,26.76,22.07,31.45,445.03,75.66,15.89,13.78,26.5
VELLORE,1999,Whole Year,30.5,23.5,37.5,837.19,70.0,19.42,13.56,25.0
VELLORE,1999,Summer,31.25,25.15,37.36,101.41,57.87,23.79,9.93,13.47
VELLORE,2000,Kharif,30.95,24.73,37.17,409.38,79.12,19.76,13.44,24.75
VELLORE,2000,Rabi,26.99,22.81,31.16,544.46,77.85,16.95,13.87,25.18
VELLORE,2000,Whole Year,30.5,23.5,37.5,926.5,70.0,20.55,13.99,25.0
VELLORE,2000,Summer,31.37,25.33,37.4,35.96,59.49,22.89,8.06,10.67
VELLORE,2001,Kharif,30.92,23.95,37.9,435.08,68.05,21.91,17.86,29.6
VELLORE,2001,Rabi,26.7,21.59,31.81,540.31,82.86,16.19,9.35,31.72
VELLORE,2001,Whole Year,30.5,23.5,37.5,1062.94,70.0,19.06,13.94,25.0
VELLORE,2001,Summer,32.86,26.62,39.1,26.75,59.17,23.23,9.83,16.76
VELLORE,2002,Kharif,31.42,24.86,37.98,209.69,71.84,18.94,12.96,14.03
VELLORE,2002,Rabi,27.46,20.26,34.67,294.5,67.49,15.4,12.74,19.82
VELLORE,2002,Whole Year,31.4,23.5,39.3,485.54,62.0,20.65,13.84,16.25
VELLORE,2002,Summer,35.71,26.79,44.62,54.32,49.84,25.67,10.72,9.3
VELLORE,2003,Kharif,29.91,23.45,36.36,250.16,66.61,19.42,15.52,18.23
VELLORE,2003,Rabi,27.76,22.28,33.24,252.66,70.99,18.3,10.62,21.04
VELLORE,2003,Whole Year,31.4,23.5,39.3,543.76,62.0,19.2,12.26,16.25
VELLORE,2003,Summer,33.56,25.21,41.91,50.45,40.32,24.1,8.25,10.69
VELLORE,2004,Kharif,30.39,23.34,37.44,439.93,67.0,20.07,11.53,22.8
VELLORE,2004,Rabi,26.55,20.66,32.44,337.16,79.06,18.97,9.27,28.97
VELLORE,2004,Whole Year,30.5,23.5,37.5,954.78,70.0,19.6,13.84,25.0
VELLORE,2004,Summer,32.05,25.73,38.38,61.52,54.59,22.55,8.42,14.15
VELLORE,2005,Kharif,29.51,24.82,34.19,377.13,71.51,18.94,15.7,22.13
VELLORE,2005,Rabi,26.75,22.19,31.3,534.04,81.33,15.75,11.34,31.96
VELLORE,2005,Whole Year,30.5,23.5,37.5,748.57,70.0,20.99,10.56,25.0
VELLORE,2005,Summer,34.33,26.73,41.93,75.61,51.8,25.76,8.33,10.11
VELLORE,2006,Kharif,29.08,23.1,35.05,397.44,79.66,19.17,17.94,26.64
VELLORE,2006,Rabi,25.69,20.12,31.26,473.27,84.44,15.62,9.65,27.12
VELLORE,2006,Whole Year,30.5,23.5,37.5,1091.28,70.0,19.79,9.6,25.0
VELLORE,2006,Summer,32.74,25.41,40.08,74.18,50.9,24.76,9.27,17.32
VELLORE,2007,Kharif,31.24,24.65,37.83,322.16,67.85,21.13,17.13,24.88
VELLORE,2007,Rabi,27.69,22.77,32.61,613.65,78.9,15.08,11.01,28.84
VELLORE,2007,Whole Year,30.5,23.5,37.5,760.54,70.0,21.62,12.09,25.0
VELLORE,2007,Summer,34.62,26.69,42.56,72.97,49.66,24.63,11.89,16.68
VELLORE,2008,Kharif,29.51,24.97,34.06,365.39,69.71,20.69,12.71,30.03
VELLORE,2008,Rabi,26.83,22.49,31.17,415.12,76.39,17.37,10.83,32.08
VELLORE,2008,Whole Year,30.5,23.5,37.5,762.79,70.0,21.26,10.38,25.0
VELLORE,2008,Summer,32.2,25.66,38.75,95.72,47.49,23.38,11.55,12.41
VELLORE,2009,Kharif,28.99,23.21,34.77,321.17,78.26,18.4,15.61,28.07
VELLORE,2009,Rabi,27.0,20.08,33.92,457.65,81.58,15.62,9.36,30.58
VELLORE,2009,Whole Year,30.5,23.5,37.5,823.43,70.0,19.65,9.11,25.0
VELLORE,2009,Summer,34.06,26.85,41.27,23.35,46.56,22.35,7.78,12.55
VELLORE,2010,Kharif,30.17,23.55,36.8,405.65,74.9,22.11,13.97,32.29
VELLORE,2010,Rabi,26.74,21.1,32.37,576.26,87.99,18.73,11.3,34.87
VELLORE,2010,Whole Year,30.5,23.5,37.5,1411.14,75.0,21.11,12.27,31.25
VELLORE,2010,Summer,33.61,25.79,41.44,117.76,53.13,26.39,9.06,14.77
VELLORE,2011,Kharif,30.64,24.21,37.07,490.08,82.97,19.18,15.9,29.68
VELLORE,2011,Rabi,26.46,20.6,32.31,799.46,86.69,17.97,8.26,40.04
VELLORE,2011,Whole Year,30.5,23.5,37.5,1157.17,75.0,19.97,12.98,31.25
VELLORE,2011,Summer,32.32,26.54,38.09,69.5,55.56,23.16,9.79,16.11
VELLORE,2012,Kharif,29.51,24.21,34.81,328.72,69.11,19.22,10.65,25.58
VELLORE,2012,Rabi,28.07,22.27,33.88,495.12,79.62,16.35,10.76,28.41
VELLORE,2012,Whole Year,30.5,23.5,37.5,1051.32,70.0,19.77,10.4,25.0
VELLORE,2012,Summer,33.99,25.58,42.41,82.15,58.73,26.05,10.85,11.8
VELLORE,2013,Kharif,30.87,24.87,36.87,309.4,72.86,18.45,14.55,21.46
VELLORE,2013,Rabi,27.45,21.4,33.5,488.64,83.85,17.2,12.12,28.66
VELLORE,2013,Whole Year,30.5,23.5,37.5,845.22,70.0,20.01,9.51,25.0
VELLORE,2013,Summer,32.91,26.49,39.32,52.25,52.57,24.2,10.68,12.97
VILLUPURAM,1997,Kharif,30.6,23.65,37.56,358.23,73.3,21.39,13.95,22.88
VILLUPURAM,1997,Rabi,26.6,22.12,31.08,520.43,77.8,18.29,11.94,32.36
VILLUPURAM,1997,Whole Year,30.5,23.5,37.5,1060.75,70.0,20.28,9.94,25.0
VILLUPURAM,1997,Summer,34.05,25.13,42.97,41.33,48.89,22.33,7.14,15.06
VILLUPURAM,1998,Kharif,30.98,24.49,37.47,370.89,76.73,18.52,17.0,23.15
VILLUPURAM,1998,Rabi,27.06,21.3,32.83,329.51,84.78,16.21,12.28,31.32
VILLUPURAM,1998,Whole Year,30.5,23.5,37.5,748.17,70.0,21.59,10.52,25.0
VILLUPURAM,1998,Summer,31.93,26.5,37.35,44.19,50.7,22.9,9.33,16.0
VILLUPURAM,1999,Kharif,29.95,23.09,36.8,300.82,70.75,20.77,16.97,26.73
VILLUPURAM,1999,Rabi,26.65,21.53,31.78,463.56,78.19,17.26,12.85,34.46
